0,0.008976459503173828
1000,0.007480621337890625
2000,0.007979154586791992
3000,0.007978439331054688
4000,0.007207155227661133
5000,0.004984378814697266
6000,0.009310722351074219
7000,0.009985923767089844
8000,0.011953592300415039
9000,0.009481430053710938
10000,0.006978034973144531
